"exposure";"outcome";"lambda";"beta_unpenalized";"bootstrap_mean";"bootstrap_standard_error";"ci95_lower";"ci95_upper";"bootstrap_q025";"bootstrap_q975";"z_value";"p_value";"significant";"n_valid_bootstrap";"omitted_cohort";"scenario"
"hs_no2_dy_hs_h_Log";"e3_bw";0;0,0356297971030326;0,054506998778764;0,0525119328246734;-0,067291699991914;0,138551294197979;-0,0301678690738085;0,186962535220606;0,678508582458642;0,497449284010797;FALSE;100;"4";"Childhood"
"hs_no2_yr_hs_h_Log";"e3_bw";0;-0,046306544328459;-0,0462023890973461;0,0497471404311636;-0,143809147907396;0,051196059250478;-0,147522762508598;0,0298811359071561;-0,930838314064194;0,351937207289072;FALSE;100;"4";"Childhood"
"hs_pm10_dy_hs_h_None";"e3_bw";0;0,00349020808119928;0,00616102062079848;0,0267943565274435;-0,0490257657015156;0,0560061818639142;-0,0563371465757711;0,0590402982408333;0,130259074429517;0,896361458010372;FALSE;100;"4";"Childhood"
"hs_pm10_wk_hs_h_None";"e3_bw";0;0,00269685281029515;0,00975894350028201;0,0380005802545843;-0,071782915880314;0,0771766215009043;-0,0457028989920223;0,0888065104223711;0,0709687271148921;0,943422644859376;FALSE;100;"4";"Childhood"
"hs_pm10_yr_hs_h_None";"e3_bw";0;0,115362858457572;0,106303744794746;0,0626985487021264;-0,00752403888152652;0,23824975579667;-0,026093301153992;0,214658642502966;1,83996058673778;0,0657740239320536;FALSE;100;"4";"Childhood"
"hs_pm25_dy_hs_h_None";"e3_bw";0;-0,0111021883047612;-0,0172785525583114;0,0357233284400986;-0,0811186254552498;0,0589142488457274;-0,0974040614713955;0,0407463565343269;-0,310782583525987;0,75596591083616;FALSE;100;"4";"Childhood"
"hs_pm25_yr_hs_h_None";"e3_bw";0;-0,060378574329231;-0,0464437296002887;0,0428384928468699;-0,144340477461073;0,0235833288026106;-0,137430984018801;0,0384796649177267;-1,40944674559536;0,158703109939286;FALSE;100;"4";"Childhood"
"hs_pm25abs_dy_hs_h_Log";"e3_bw";0;0,0428124328777974;0,0357336080840065;0,0278287171556692;-0,0117308504832662;0,0973557162388609;-0,0162914986308227;0,088839893611971;1,53842639020375;0,12394439378356;FALSE;100;"4";"Childhood"
"hs_pm25abs_wk_hs_h_Log";"e3_bw";0;-0,0214890735178116;-0,0225766598963117;0,0282546730469288;-0,0768672150847467;0,0338890680491235;-0,083665322890978;0,0209635280016985;-0,760549360529492;0,446926276027079;FALSE;100;"4";"Childhood"
"hs_pm25abs_yr_hs_h_Log";"e3_bw";0;0,0150228623343224;0,00427301865351376;0,0334125538778769;-0,0504645398978204;0,0805102645664653;-0,0613676943624854;0,0643115111222603;0,449617302204168;0,652986410079073;FALSE;100;"4";"Childhood"
"hs_accesslines300_h_dic0";"e3_bw";0;0,104228390287523;0,0953127202422655;0,131482495946562;-0,153472566365171;0,361929346940218;-0,167669663536764;0,327779377522823;0,792716852058275;0,42794280965653;FALSE;100;"4";"Childhood"
"hs_accesspoints300_h_Log";"e3_bw";0;-0,0483837622850145;-0,0540484099065435;0,0439474961428466;-0,134519271935707;0,0377517473656777;-0,131157488083268;0,021652419019218;-1,10094468471533;0,270920732495602;FALSE;100;"4";"Childhood"
"hs_connind300_h_Log";"e3_bw";0;-0,0169642564256155;-0,00341340667246175;0,0261243031117467;-0,0681669496458466;0,0342384367946157;-0,0473343008931616;0,0584929855327997;-0,649366850210353;0,516101285516385;FALSE;100;"4";"Childhood"
"hs_fdensity300_h_Log";"e3_bw";0;0,0433960862944319;0,043108460126731;0,0336791586781841;-0,0226138517444185;0,109406024333282;-0,0269298313795377;0,102119206208517;1,28851455908078;0,197566904134713;FALSE;100;"4";"Childhood"
"hs_landuseshan300_h_None";"e3_bw";0;0,00978317760999855;0,00951635809732279;0,0254886135820725;-0,040173587026722;0,0597399422467191;-0,0414157322155263;0,0480628227352818;0,383825412021608;0,701107851971818;FALSE;100;"4";"Childhood"
"hs_popdens_h_Sqrt";"e3_bw";0;-0,0230429743135625;-0,0193485639700962;0,0278539748664589;-0,0776357618781059;0,0315498132509808;-0,0749695123448104;0,0358047349166839;-0,827277773604597;0,408079638601113;FALSE;100;"4";"Childhood"
"hs_walkability_mean_h_None";"e3_bw";0;0,00536091046528066;0,00458565983809171;0,0280648110426794;-0,049645108411293;0,0603669293418544;-0,0450970548246708;0,0645428196685243;0,191018940306709;0,848510754160464;FALSE;100;"4";"Childhood"
"hs_accesslines300_s_dic0";"e3_bw";0;-0,0660585674148683;-0,0784585316303319;0,100602067758714;-0,263234996992205;0,131117862162468;-0,265706215935284;0,111529389505215;-0,656632302760464;0,511417373089989;FALSE;100;"4";"Childhood"
"hs_accesspoints300_s_Log";"e3_bw";0;-0,0354356961058447;-0,0323715822343593;0,0259053755450947;-0,0862092991802149;0,0153379069685256;-0,0913902450648441;0,0178667971257934;-1,36788968931024;0,171346607641568;FALSE;100;"4";"Childhood"
"hs_builtdens300_s_Sqrt";"e3_bw";0;0,0053535721865324;0,00431982704424885;0,0274359738875741;-0,0484199485138942;0,059127092886959;-0,047131564889625;0,0592111713728591;0,195129657451564;0,845291445521325;FALSE;100;"4";"Childhood"
"hs_connind300_s_Log";"e3_bw";0;-0,021502677633206;-0,0229532416127127;0,025035797110167;-0,0705719382933852;0,0275665830269732;-0,0717687630100223;0,0195403593170004;-0,858877292326107;0,390408218683914;FALSE;100;"4";"Childhood"
"hs_fdensity300_s_Log";"e3_bw";0;-0,0299923425072504;-0,03619597696513;0,0322671536653406;-0,0932348015749374;0,0332501165604367;-0,116289432317689;0,0143668974330802;-0,929500718232434;0,352629653179913;FALSE;100;"4";"Childhood"
"hs_landuseshan300_s_None";"e3_bw";0;0,0063234090050491;0,00653964193920383;0,0240445832069394;-0,0408031081038287;0,0534499261139269;-0,0343901813165255;0,055314575936933;0,262986842010392;0,792560720808732;FALSE;100;"4";"Childhood"
"hs_popdens_s_Sqrt";"e3_bw";0;0,0342918822104036;0,0339646312613595;0,0271657088651967;-0,0189519287798823;0,0875356932006895;-0,00572268784185351;0,0896606802053528;1,26232237783924;0,206832807568929;FALSE;100;"4";"Childhood"
"h_Absorbance_Log";"e3_bw";0;-0,0153711067599845;-0,0163910588781082;0,0286852572541057;-0,071593177865298;0,0408509643453291;-0,0752220289943219;0,0349949708828892;-0,535853892604864;0,592059532393293;FALSE;100;"4";"Childhood"
"h_Benzene_Log";"e3_bw";0;-0,0453949647869143;-0,039773934081176;0,0305625225106312;-0,105296408184446;0,0145064786106175;-0,106142894458755;0,00490677172325787;-1,48531472724883;0,1374604724203;FALSE;100;"4";"Childhood"
"h_NO2_Log";"e3_bw";0;0,0699108356567958;0,0752954940337148;0,0367869607378672;-0,00219028249011299;0,142011953803705;0,00860941327862674;0,140410721335094;1,90042434206401;0,0573774549759562;FALSE;100;"4";"Childhood"
"h_PM_Log";"e3_bw";0;-0,0459682002037441;-0,0389858801285001;0,0245639951635375;-0,0941127460406937;0,00217634563320549;-0,0851233028562052;0,00805584744689032;-1,87136497535135;0,0612945101072853;FALSE;100;"4";"Childhood"
"h_TEX_Log";"e3_bw";0;-0,00384341619534977;-0,00514980776100989;0,0239833839277009;-0,0508499849210403;0,0431631525303408;-0,0501394032469813;0,0466525087934024;-0,160253290650558;0,872681551915194;FALSE;100;"4";"Childhood"
"hs_KIDMED_None";"e3_bw";0;0,0539908089488581;0,047070338326418;0,0221399612729023;0,010597282234858;0,0973843356628583;0,00422321288074551;0,0912393157084126;2,43861352255114;0,0147437269631529;TRUE;100;"4";"Childhood"
"hs_mvpa_prd_alt_None";"e3_bw";0;-0,0396861619399908;-0,0363063396037216;0,0273674019026035;-0,0933252840195266;0,013952960139545;-0,0818135638135713;0,016352637861889;-1,45012530167197;0,147023580627238;FALSE;100;"4";"Childhood"
"hs_sd_wk_None";"e3_bw";0;0,0197938208884796;0,0186713833668549;0,0227195827869803;-0,0247357431177779;0,0643233848947372;-0,0236979545074719;0,0574605432408019;0,871222903786009;0,383632456462474;FALSE;100;"4";"Childhood"
"hs_dif_hours_total_None";"e3_bw";0;-0,0407196504644379;-0,051421616238155;0,0304594692269531;-0,100419113137472;0,0189798122085961;-0,103147245871613;0,00462850408928663;-1,33684701335524;0,181272579571217;FALSE;100;"4";"Childhood"
"hs_as_c_Log2";"e3_bw";0;0,0699594799517192;0,0596053525960585;0,0269616059030418;0,0171157034163947;0,122803256487044;-0,000885366059356434;0,111601561884463;2,59478163887212;0,00946510313160438;TRUE;100;"4";"Childhood"
"hs_cd_c_Log2";"e3_bw";0;-0,000888584312675646;0,00875102983400466;0,0215515355732317;-0,0431288178477435;0,0413516492223922;-0,0299371476664066;0,0536919737940421;-0,0412306728518835;0,967112001056927;FALSE;100;"4";"Childhood"
