"exposure";"outcome";"lambda";"beta_unpenalized";"bootstrap_mean";"bootstrap_standard_error";"ci95_lower";"ci95_upper";"bootstrap_q025";"bootstrap_q975";"z_value";"p_value";"significant";"n_valid_bootstrap";"omitted_cohort";"scenario"
"h_abs_ratio_preg_Log";"e3_bw";0;-0,00315766334701988;-0,00313707412512408;0,00393121935612015;-0,0108627117003421;0,00454738500630236;-0,00986355750453641;0,00339570358124343;-0,803227462264094;0,421843275281596;FALSE;100;"4";"Combined"
"h_no2_ratio_preg_Log";"e3_bw";0;-0,000798671273470443;-0,00219979095081626;0,00516769999111252;-0,0109271771389589;0,00932983459201805;-0,0118295802912561;0,0069218955702224;-0,154550626941194;0,877175596167587;FALSE;100;"4";"Combined"
"h_pm10_ratio_preg_None";"e3_bw";0;-0,0105280870174482;-0,0097194532511952;0,00485740930905771;-0,0200484343213709;-0,00100773971352555;-0,0179010022139686;-0,00112791807416722;-2,16742842688104;0,0302022016665474;TRUE;100;"4";"Combined"
"h_pm25_ratio_preg_None";"e3_bw";0;-0,00233962264336857;-0,00201004733979293;0,00380004410287248;-0,00978757222466244;0,0051083269379253;-0,00874611759244414;0,00517209732057536;-0,615683023678603;0,538103743771041;FALSE;100;"4";"Combined"
"h_accesslines300_preg_dic0";"e3_bw";0;0,0150270193719976;0,0165920678220862;0,0103254460402244;-0,00521048299115399;0,0352645217351491;-0,00330091958395431;0,0404413465411603;1,45533852130527;0,145575567241492;FALSE;100;"4";"Combined"
"h_accesspoints300_preg_Log";"e3_bw";0;0,00369199752344336;0,00473656556038516;0,00468467067358607;-0,00548978827621633;0,0128737833231031;-0,00514895890558491;0,0119593047064182;0,788101828429526;0,430637145785551;FALSE;100;"4";"Combined"
"h_builtdens300_preg_Sqrt";"e3_bw";0;-0,00142562114329412;-0,00191964745953119;0,00359240954868807;-0,00846661447644052;0,00561537218985229;-0,00803892964360016;0,00616971085567453;-0,396842599367533;0,69148353481832;FALSE;100;"4";"Combined"
"h_connind300_preg_Sqrt";"e3_bw";0;0,00281110882220576;0,00302871556933438;0,00308136976639558;-0,00322826494298017;0,00885048258739169;-0,00315015121898092;0,00852311949942212;0,912291946543645;0,3616150526649;FALSE;100;"4";"Combined"
"h_fdensity300_preg_Log";"e3_bw";0;0,00183206806896308;0,00130325436327809;0,00393566036310693;-0,00588168449810834;0,0095458206360345;-0,00663500711505976;0,00957953414195207;0,46550461674411;0,641570131532068;FALSE;100;"4";"Combined"
"h_frichness300_preg_None";"e3_bw";0;0,0083006492650208;0,00871049946009519;0,00381917103101541;0,000815211593431884;0,0157860869366097;0,00227867640370874;0,0167645893698479;2,17341648164258;0,0297489854698532;TRUE;100;"4";"Combined"
"h_landuseshan300_preg_None";"e3_bw";0;0,00487013991353734;0,00492320335732104;0,00301133649987106;-0,00103197117154085;0,0107722509986155;-0,000692053064612327;0,00960389488432486;1,61726858281891;0,105820317826388;FALSE;100;"4";"Combined"
"h_popdens_preg_Sqrt";"e3_bw";0;0,00327382208973406;0,00427972758550516;0,00409123925749688;-0,0047448595070962;0,0112925036865643;-0,00260872452931844;0,0143446166649167;0,800203039637694;0,423593168985302;FALSE;100;"4";"Combined"
"h_walkability_mean_preg_None";"e3_bw";0;-0,00565973545064174;-0,00656184843555741;0,00335456473360132;-0,0122345615123085;0,000915090611025042;-0,0126961327221989;-0,000409047106418033;-1,68717431324263;0,0915698390376527;FALSE;100;"4";"Combined"
"hs_as_m_Log2";"e3_bw";0;0,000455450758437767;0,00053481917346919;0,00285109786383829;-0,00513259837108437;0,0060434998879599;-0,0044837963143188;0,00622485100190268;0,159745747143388;0,873081362600976;FALSE;100;"4";"Combined"
"hs_cd_m_Log2";"e3_bw";0;-0,00171080778596891;-0,000693083366439886;0,00236134631906801;-0,00633896152636844;0,00291734595443062;-0,00538622278014026;0,00336674646727173;-0,724505241841924;0,468755610233584;FALSE;100;"4";"Combined"
"hs_co_m_Log2";"e3_bw";0;0,00275173442814267;0,00289133479914007;0,00305817520259797;-0,00324217882736284;0,00874564768364818;-0,00386105892868521;0,00905653495887718;0,899796200624811;0,3682287166552;FALSE;100;"4";"Combined"
"hs_cs_m_Log2";"e3_bw";0;-0,00812039472659445;-0,00836307267765038;0,0033850999383896;-0,0147550686899068;-0,00148572076328208;-0,0139694424896458;-0,00135757471334501;-2,39886410280034;0,0164460170173606;TRUE;100;"4";"Combined"
"hs_cu_m_Log2";"e3_bw";0;-0,00559130953230028;-0,00476239127784385;0,003082912560008;-0,0116337071174021;0,000451088052801572;-0,0108094471632099;0,000725943495453726;-1,81364518891375;0,0697323685924129;FALSE;100;"4";"Combined"
"hs_hg_m_Log2";"e3_bw";0;-0,0025042789173414;-0,00240158982587336;0,0036724696070066;-0,00970218708139229;0,0046936292467095;-0,0107673274136402;0,00258486711530281;-0,681905961199394;0,495298415759783;FALSE;100;"4";"Combined"
"hs_mn_m_Log2";"e3_bw";0;0,000373235340103866;0,00010147502551923;0,00259531417510249;-0,00471348697166329;0,00545995765187103;-0,00419070633608498;0,00481099477020744;0,143811236298252;0,885649529830315;FALSE;100;"4";"Combined"
"hs_mo_m_Log2";"e3_bw";0;-0,00191073469254257;-0,00237970014401527;0,00252045476063722;-0,00685073524805403;0,0030292658629689;-0,00698583488463901;0,00220219021506809;-0,758091247017463;0,448396359332608;FALSE;100;"4";"Combined"
"hs_pb_m_Log2";"e3_bw";0;-0,00163715536129642;-0,0019056681558397;0,00250434552463531;-0,00654558239442569;0,00327127167183286;-0,00631155169609113;0,00263534672806222;-0,653725831835775;0,513288457658521;FALSE;100;"4";"Combined"
"h_humidity_preg_None";"e3_bw";0;0,0347512933730932;0,0347532828326601;0,00466716898794329;0,0256038102469621;0,0438987764992243;0,0246770554061851;0,0427534368420884;7,44590424363598;9,62826266614546e-14;TRUE;100;"4";"Combined"
"h_pressure_preg_None";"e3_bw";0;-0,0269115362150687;-0,0259659978344805;0,00579617834537276;-0,0382718370199702;-0,0155512354101671;-0,0367457476963515;-0,0154518853257898;-4,64297932387689;3,43420729481222e-06;TRUE;100;"4";"Combined"
"h_temperature_preg_None";"e3_bw";0;0,00744028761559204;0,00566424881030734;0,00406582159732729;-0,000528576282734561;0,0154091515139186;-0,00242255612862105;0,0130860611340064;1,82995919459009;0,0672560408030501;FALSE;100;"4";"Combined"
"h_ndvi100_preg_None";"e3_bw";0;0,00967041706867307;0,00884186573558241;0,00351214742982235;0,00278673459782634;0,0165540995395198;0,00204904793209015;0,0145158059093466;2,75342002632339;0,00589761772926244;TRUE;100;"4";"Combined"
"hs_dde_madj_Log2";"e3_bw";0;-0,00481389842631257;-0,00425091765792671;0,00297174456821087;-0,0106384107512584;0,00101061389863326;-0,00936146661660877;0,00210233807433805;-1,61988970310822;0,105255972137823;FALSE;100;"4";"Combined"
