"exposure";"outcome";"lambda";"beta_unpenalized";"bootstrap_mean";"bootstrap_standard_error";"ci95_lower";"ci95_upper";"bootstrap_q025";"bootstrap_q975";"z_value";"p_value";"significant";"n_valid_bootstrap";"omitted_cohort";"scenario"
"h_abs_ratio_preg_Log";"e3_bw";0;0,0850584488834011;0,0779097715515513;0,0500789551514956;-0,0130944995969269;0,183211397363729;-0,0174981416970968;0,167520047012556;1,6984868918708;0,0894159046218943;FALSE;100;"5";"Combined"
"h_no2_ratio_preg_Log";"e3_bw";0;0,00458521330758976;-0,000755350591113299;0,0499910219503756;-0,0933953892654976;0,102565815880677;-0,105345159487882;0,079327232546659;0,0917207356181147;0,926919922194195;FALSE;100;"5";"Combined"
"h_pm25_ratio_preg_None";"e3_bw";0;0,0308040452167053;0,015394025331196;0,0323404298616802;-0,0325820325567315;0,0941901229901421;-0,0582132696275936;0,07464076468259;0,952493375890613;0,340846823783333;FALSE;100;"5";"Combined"
"h_accesslines300_preg_dic0";"e3_bw";0;-0,0197668489530133;-0,00218650285781993;0,0981608082931175;-0,212158497900864;0,172624799994838;-0,170834017651592;0,23758270064767;-0,201372108652443;0,84040762255904;FALSE;100;"5";"Combined"
"h_accesspoints300_preg_Log";"e3_bw";0;0,044209940306937;0,0527449544773765;0,0417911607334914;-0,0376992296028308;0,126119110216705;-0,0228974837776834;0,130152458463255;1,05787777920002;0,290111166938848;FALSE;100;"5";"Combined"
"h_builtdens300_preg_Sqrt";"e3_bw";0;0,0191798132885665;0,0161682577121182;0,0340273725024833;-0,0475126113048293;0,0858722378819622;-0,0535719494436937;0,0717721034715873;0,563658369072333;0,572986654867947;FALSE;100;"5";"Combined"
"h_connind300_preg_Sqrt";"e3_bw";0;0,014211382393114;0,016139958667841;0,0318842173278408;-0,0482805352447019;0,0767033000309299;-0,0408251678114192;0,0763232445962179;0,445718401897381;0,655800670301915;FALSE;100;"5";"Combined"
"h_fdensity300_preg_Log";"e3_bw";0;-0,0196727480019336;-0,0305821878014665;0,0488840310875664;-0,1154836883527;0,076138192348833;-0,123356288372262;0,0643529102000152;-0,402437106029443;0,687362366446049;FALSE;100;"5";"Combined"
"h_frichness300_preg_None";"e3_bw";0;0,0662269946947049;0,0691583339704004;0,0408593738848527;-0,0138559065504627;0,146309895939873;-0,00629001392442989;0,138714383590578;1,62085192204221;0,105049399949446;FALSE;100;"5";"Combined"
"h_landuseshan300_preg_None";"e3_bw";0;0,0371814953258519;0,0524945075048996;0,0326633984237726;-0,0268375891974247;0,101200579849129;-0,00280539713866541;0,106112039025659;1,13832292780628;0,254985663532047;FALSE;100;"5";"Combined"
"h_popdens_preg_Sqrt";"e3_bw";0;-0,0260965015205617;-0,0211749327542826;0,0284918946105674;-0,0819395888085847;0,0297465857674613;-0,0758820469313333;0,0325785691632523;-0,915927209378442;0,359705074496903;FALSE;100;"5";"Combined"
"h_walkability_mean_preg_None";"e3_bw";0;-0,0427505839220778;-0,0552174810505849;0,0353872396616758;-0,11210829917125;0,026607131327094;-0,124800457334394;0,0123000976702793;-1,20807907965697;0,227016845867649;FALSE;100;"5";"Combined"
"hs_as_m_Log2";"e3_bw";0;0,00355917047966283;0,00595087032718453;0,0237922743317593;-0,0430728303208821;0,0501911712802078;-0,0414962554654129;0,0531472735880721;0,149593537382504;0,88108530722956;FALSE;100;"5";"Combined"
"hs_cd_m_Log2";"e3_bw";0;0,0155482886803088;0,0138554001648586;0,029778555110563;-0,0428166068480358;0,0739131842086534;-0,0410764161899668;0,0775043665107943;0,52213039291465;0,601579546415283;FALSE;100;"5";"Combined"
"hs_co_m_Log2";"e3_bw";0;0,00673942843049709;0,00235260034878655;0,0271747245155191;-0,0465220529097181;0,0600009097707123;-0,0412636493271218;0,0607695474340129;0,24800356031754;0,804131652109595;FALSE;100;"5";"Combined"
"hs_cu_m_Log2";"e3_bw";0;0,0278448471929765;0,0118207435298735;0,0248476307971128;-0,0208556142705129;0,0765453086564659;-0,0303611052668384;0,0581165947462364;1,12062383010826;0,262448017052374;FALSE;100;"5";"Combined"
"hs_mn_m_Log2";"e3_bw";0;0,0239910856245314;0,0170825666336337;0,0238485877699337;-0,0227512874866811;0,0707334587357439;-0,023470756827077;0,0648813269941806;1,00597510661731;0,314427544871421;FALSE;100;"5";"Combined"
"hs_mo_m_Log2";"e3_bw";0;0,0143607567831941;0,00855487076056939;0,0252922599077261;-0,0352111617235754;0,0639326752899635;-0,0356505849538675;0,0560754641819872;0,567792551380799;0,570175838186697;FALSE;100;"5";"Combined"
"h_humidity_preg_None";"e3_bw";0;-0,102134204857911;-0,0923739725772736;0,055964511537817;-0,211822631884409;0,00755422216858648;-0,184982724117212;0,0199532965687608;-1,82498161873343;0,0680038032137719;FALSE;100;"5";"Combined"
"h_ndvi100_preg_None";"e3_bw";0;0,0224573927997547;0,0307406232770429;0,0452496389542848;-0,0662302698640841;0,111145055463593;-0,0608573843527431;0,114278737698712;0,496299933408158;0,619682813267208;FALSE;100;"5";"Combined"
"hs_dde_madj_Log2";"e3_bw";0;-0,0623048293324165;-0,067366667938794;0,0320905640882182;-0,125201179188899;0,000591520524065636;-0,128026845989971;-0,00773485487747629;-1,94153113548076;0,0521938866330595;FALSE;100;"5";"Combined"
"hs_hcb_madj_Log2";"e3_bw";0;0,0302236154832772;0,0222921461665153;0,0318521991283911;-0,0322055476367673;0,0926527786033218;-0,051239859135146;0,078246163495629;0,948870605808119;0,342686426107793;FALSE;100;"5";"Combined"
"hs_pcb118_madj_Log2";"e3_bw";0;-0,0649530303815159;-0,0396965247445956;0,0405849106779378;-0,144497993626049;0,0145919328630173;-0,126124866689661;0,0566876491565204;-1,60042314487154;0,109504744006944;FALSE;100;"5";"Combined"
"hs_pcb138_madj_Log2";"e3_bw";0;0,028874148612384;0,00562127230969456;0,0389324476265866;-0,0474320465657177;0,105180343790486;-0,0834091550628258;0,0698146505620908;0,741647401399599;0,458300995971921;FALSE;100;"5";"Combined"
"hs_pcb170_madj_Log2";"e3_bw";0;0,046867250575457;0,0485269658321783;0,0447495113189617;-0,0408401799354754;0,13457468108639;-0,0443738662945324;0,128660299269473;1,04732429906107;0,294950032722836;FALSE;100;"5";"Combined"
"hs_pcb180_madj_Log2";"e3_bw";0;0,016461798067304;0,0125055138813972;0,0500954900757217;-0,0817235582689942;0,114647154403602;-0,093675493427842;0,0851464682429054;0,328608384555601;0,742451709772176;FALSE;100;"5";"Combined"
"hs_pfhxs_m_Log2";"e3_bw";0;0,0080078860497105;0,0111662764061062;0,0285152881435914;-0,0478810517205106;0,0638968238199316;-0,0370954845485829;0,0616404678822127;0,280827814517814;0,778842468845131;FALSE;100;"5";"Combined"
"hs_pfna_m_Log2";"e3_bw";0;0,0145063683599919;-0,0150604833645199;0,0385874335723755;-0,0611236116976958;0,0901363484176797;-0,0873770169465428;0,0447837466371388;0,37593503939005;0,706965190338444;FALSE;100;"5";"Combined"
"e3_asmokcigd_p_None";"e3_bw";0;-0,0404984321439555;-0,0442233024106545;0,0256466623881426;-0,090764966748373;0,00976810246046193;-0,0966916816154809;0,00621249366971663;-1,57909171692764;0,114315021314912;FALSE;100;"5";"Combined"
"h_trafload_preg_pow1over3";"e3_bw";0;-0,00984581765066934;-0,0104626621502023;0,0225868662571313;-0,0541152620382697;0,034423626736931;-0,0538823049323465;0,0370002416891197;-0,435908971992109;0,662902775323605;FALSE;100;"5";"Combined"
"h_trafnear_preg_pow1over3";"e3_bw";0;-0,027928043588877;-0,0232693384765752;0,0348747936339554;-0,0962813830796963;0,0404252959019423;-0,0934397020954361;0,0406497494527107;-0,800808855874784;0,423242311380572;FALSE;100;"5";"Combined"
