"exposure";"outcome";"lambda";"selection_tol";"beta_original";"beta_boot_mean_all";"beta_boot_mean_selected";"beta_boot_median_selected";"beta_boot_sd_all";"beta_boot_q025_all";"beta_boot_q975_all";"beta_boot_q025_selected";"beta_boot_q975_selected";"n_selected";"sel_prob";"sel_prob_threshold";"passes_sel_prob";"sign_consistency";"sign_consistency_threshold";"passes_sign_consistency";"passes_stability_filter";"prop_positive";"prop_negative";"prop_zero"
"hs_no2_dy_hs_h_Log";"e3_bw";0,18953694118342;1e-12;-0,0165334080698948;0,00738998832586667;0,0074646346725926;-0,00349213444692757;0,0334339093785875;-0,0296393985675855;0,0867572697279826;-0,0296820234945906;0,0868835090844315;99;0,99;0,9;TRUE;0,585858585858586;0,8;FALSE;FALSE;0,41;0,58;0,01
"hs_no2_wk_hs_h_Log";"e3_bw";0,18953694118342;1e-12;0;-0,00447015769803489;-0,00573097140773704;-0,00169813989514041;0,0132882799015765;-0,0378925348158408;0,0127938450846956;-0,0402492565775166;0,0140588248986523;78;0,78;0,9;FALSE;NA;0,8;FALSE;FALSE;0,28;0,5;0,22
"hs_no2_yr_hs_h_Log";"e3_bw";0,18953694118342;1e-12;-0,000701414109681406;-0,00592320898489631;-0,00630128615414501;-0,00186710504674265;0,0197400655042121;-0,0621195010541333;0,0198024287221929;-0,0634560186032954;0,019908028095593;94;0,94;0,9;TRUE;0,553191489361702;0,8;FALSE;FALSE;0,42;0,52;0,06
"hs_pm10_dy_hs_h_None";"e3_bw";0,18953694118342;1e-12;-0,00473656917406603;-0,00438662447206485;-0,00456940049173421;-0,00445206903305327;0,018730658731991;-0,0408086256670417;0,0336689530982928;-0,0409960928529172;0,0351850537534613;96;0,96;0,9;TRUE;0,614583333333333;0,8;FALSE;FALSE;0,37;0,59;0,04
"hs_pm10_wk_hs_h_None";"e3_bw";0,18953694118342;1e-12;0,0046742788351441;0,000873874886997338;0,00090090194535808;0,000960097008470166;0,0191199146511674;-0,0331346258654267;0,0464208906821019;-0,0334999351276342;0,0466357358925255;97;0,97;0,9;TRUE;0,556701030927835;0,8;FALSE;FALSE;0,54;0,43;0,03
"hs_pm10_yr_hs_h_None";"e3_bw";0,18953694118342;1e-12;0,0147241787763464;0,0273801403858881;0,0307642026807732;0,0221696544811984;0,0296763143142226;-0,00340680479425599;0,097259338304833;-0,00391202761520603;0,0993852814106878;89;0,89;0,9;FALSE;0,943820224719101;0,8;TRUE;FALSE;0,84;0,05;0,11
"hs_pm25_dy_hs_h_None";"e3_bw";0,18953694118342;1e-12;-0,00149204822050801;0,000421889802142993;0,000444094528571571;0,000730434504209449;0,0196878555155109;-0,0357858262784892;0,0412523140130472;-0,0358489812799316;0,0420260048628819;95;0,95;0,9;TRUE;0,473684210526316;0,8;FALSE;FALSE;0,5;0,45;0,05
"hs_pm25_wk_hs_h_None";"e3_bw";0,18953694118342;1e-12;0;-0,00305794543583893;-0,00387081700739105;-0,00124782024062679;0,0113871870457164;-0,0332141587959758;0,0173541757435245;-0,033542072089612;0,0199941881979429;79;0,79;0,9;FALSE;NA;0,8;FALSE;FALSE;0,29;0,5;0,21
"hs_pm25_yr_hs_h_None";"e3_bw";0,18953694118342;1e-12;-0,00878788547394205;-0,00630513730151834;-0,00630513730151834;-0,0131179620807778;0,0392754669033038;-0,0635396914569794;0,0964220441638441;-0,0635396914569794;0,0964220441638441;100;1;0,9;TRUE;0,64;0,8;FALSE;FALSE;0,36;0,64;0
"hs_pm25abs_dy_hs_h_Log";"e3_bw";0,18953694118342;1e-12;0,0213497916893044;0,0160201700332095;0,0160201700332095;0,0159450596511382;0,0214666531544049;-0,0394593405884261;0,0661577316564683;-0,0394593405884261;0,0661577316564683;100;1;0,9;TRUE;0,87;0,8;TRUE;TRUE;0,87;0,13;0
