"exposure";"outcome";"lambda";"selection_tol";"beta_original";"beta_boot_mean_all";"beta_boot_mean_selected";"beta_boot_median_selected";"beta_boot_sd_all";"beta_boot_q025_all";"beta_boot_q975_all";"beta_boot_q025_selected";"beta_boot_q975_selected";"n_selected";"sel_prob";"sel_prob_threshold";"passes_sel_prob";"sign_consistency";"sign_consistency_threshold";"passes_sign_consistency";"passes_stability_filter";"prop_positive";"prop_negative";"prop_zero"
"h_abs_ratio_preg_Log";"e3_bw";0,000121507529397887;1e-12;-0,00980473865337645;-0,00846051287506316;-0,00846051287506316;-0,00796985971119599;0,00422450607915638;-0,0148772042171405;-0,000121241949038971;-0,0148772042171405;-0,000121241949038971;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,03;0,97;0
"h_no2_ratio_preg_Log";"e3_bw";0,000121507529397887;1e-12;0,00210137013118993;0,00121951239269034;0,00121951239269034;0,000711831566202645;0,0045577671755519;-0,0066695768150446;0,0107026121353909;-0,0066695768150446;0,0107026121353909;100;1;0,9;TRUE;0,56;0,8;FALSE;FALSE;0,56;0,44;0
"h_pm10_ratio_preg_None";"e3_bw";0,000121507529397887;1e-12;-0,0218227972927805;-0,0215712298440104;-0,0215712298440104;-0,021605525204889;0,00461222908016834;-0,0308652399603215;-0,0133854485506183;-0,0308652399603215;-0,0133854485506183;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"h_pm25_ratio_preg_None";"e3_bw";0,000121507529397887;1e-12;0,0160314608393655;0,0162497499448859;0,0162497499448859;0,016336006932905;0,00359157979890398;0,00909593736513185;0,0235815725079762;0,00909593736513185;0,0235815725079762;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_accesslines300_preg_dic0";"e3_bw";0,000121507529397887;1e-12;0,0554668250673386;0,0559157245240485;0,0559157245240485;0,0558265215280317;0,0118300481896998;0,034992281129529;0,0782209843187918;0,034992281129529;0,0782209843187918;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_accesspoints300_preg_Log";"e3_bw";0,000121507529397887;1e-12;0,00979500000165399;0,0104941315561565;0,0104941315561565;0,0107041169026912;0,0034011784022778;0,0046945320937287;0,0168116980626607;0,0046945320937287;0,0168116980626607;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"h_builtdens300_preg_Sqrt";"e3_bw";0,000121507529397887;1e-12;1,20243384668504e-05;-0,000701760074943778;-0,000701760074943778;-0,000954821312976482;0,00367990038995751;-0,00601002320598631;0,00582674029707925;-0,00601002320598631;0,00582674029707925;100;1;0,9;TRUE;0,38;0,8;FALSE;FALSE;0,38;0,62;0
"h_connind300_preg_Sqrt";"e3_bw";0,000121507529397887;1e-12;-0,00275130372549363;-0,0024180926357118;-0,0024180926357118;-0,00234315489910754;0,00298422381219449;-0,00728580497546892;0,00350135693335281;-0,00728580497546892;0,00350135693335281;100;1;0,9;TRUE;0,79;0,8;FALSE;FALSE;0,21;0,79;0
"h_fdensity300_preg_Log";"e3_bw";0,000121507529397887;1e-12;-0,00793849920820086;-0,00885080657839034;-0,00885080657839034;-0,00887779642383894;0,00471836371802311;-0,0180004409903644;-0,000135630190792293;-0,0180004409903644;-0,000135630190792293;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,03;0,97;0
"h_frichness300_preg_None";"e3_bw";0,000121507529397887;1e-12;0,00619214639152768;0,00661311289531294;0,00661311289531294;0,00660152437884012;0,00310800269051016;0,00140467327306371;0,0127839031721175;0,00140467327306371;0,0127839031721175;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"h_landuseshan300_preg_None";"e3_bw";0,000121507529397887;1e-12;0,00346100619269382;0,00389926982052591;0,00389926982052591;0,00359576414394842;0,00291722746504736;-0,000562094725419714;0,00958861267497036;-0,000562094725419714;0,00958861267497036;100;1;0,9;TRUE;0,94;0,8;TRUE;TRUE;0,94;0,06;0
"h_popdens_preg_Sqrt";"e3_bw";0,000121507529397887;1e-12;-0,00393000345120808;-0,00382499094726823;-0,00382499094726823;-0,00373406958849617;0,0033768075188228;-0,0100151609640851;0,00192349790134726;-0,0100151609640851;0,00192349790134726;100;1;0,9;TRUE;0,83;0,8;TRUE;TRUE;0,17;0,83;0
"h_walkability_mean_preg_None";"e3_bw";0,000121507529397887;1e-12;0,00170431208415863;0,00120465539995996;0,00120465539995996;0,00100013505621915;0,00321160110340544;-0,00429690235005321;0,00749735808512235;-0,00429690235005321;0,00749735808512235;100;1;0,9;TRUE;0,63;0,8;FALSE;FALSE;0,63;0,37;0
"hs_as_m_Log2";"e3_bw";0,000121507529397887;1e-12;0,00512948201154931;0,00444526620142302;0,00444526620142302;0,00413960999998098;0,00333746609623087;-0,00121837746819389;0,0128405461072398;-0,00121837746819389;0,0128405461072398;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,92;0,08;0
"hs_cd_m_Log2";"e3_bw";0,000121507529397887;1e-12;-0,00080385700889371;0,000321583731663107;0,000321583731663107;2,53794005909015e-05;0,00282814207878021;-0,00449316459612879;0,00655206347803078;-0,00449316459612879;0,00655206347803078;100;1;0,9;TRUE;0,48;0,8;FALSE;FALSE;0,52;0,48;0
"hs_co_m_Log2";"e3_bw";0,000121507529397887;1e-12;0,0067199768208631;0,00655407052833131;0,00655407052833131;0,0064992866570904;0,00326027711635103;-0,000336824958296536;0,0127203768036703;-0,000336824958296536;0,0127203768036703;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,96;0,04;0
"hs_cs_m_Log2";"e3_bw";0,000121507529397887;1e-12;-0,00420753479769968;-0,0040579886329932;-0,0040579886329932;-0,00406405841554291;0,00318709786950519;-0,00897772904136841;0,00296030352997647;-0,00897772904136841;0,00296030352997647;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,11;0,89;0
"hs_cu_m_Log2";"e3_bw";0,000121507529397887;1e-12;-0,00463849569423791;-0,00369294444519314;-0,00369294444519314;-0,0037947896063919;0,00267701292470348;-0,00817708954929333;0,001845461932139;-0,00817708954929333;0,001845461932139;100;1;0,9;TRUE;0,91;0,8;TRUE;TRUE;0,09;0,91;0
"hs_hg_m_Log2";"e3_bw";0,000121507529397887;1e-12;-0,00270569477325799;-0,00284277510054649;-0,00284277510054649;-0,00260943805597141;0,00314193708228466;-0,00867403579511463;0,00224655537494467;-0,00867403579511463;0,00224655537494467;100;1;0,9;TRUE;0,82;0,8;TRUE;TRUE;0,18;0,82;0
"hs_mn_m_Log2";"e3_bw";0,000121507529397887;1e-12;-0,00311748996941487;-0,00280957337560105;-0,00280957337560105;-0,0027987079060519;0,00261705215623315;-0,00753978119160346;0,00187939100787092;-0,00753978119160346;0,00187939100787092;100;1;0,9;TRUE;0,87;0,8;TRUE;TRUE;0,13;0,87;0
"hs_mo_m_Log2";"e3_bw";0,000121507529397887;1e-12;0,00152056093942774;0,00105421330139133;0,00105421330139133;0,000946626642403876;0,00290244195599616;-0,00380154889763561;0,0070879057873063;-0,00380154889763561;0,0070879057873063;100;1;0,9;TRUE;0,63;0,8;FALSE;FALSE;0,63;0,37;0
"hs_pb_m_Log2";"e3_bw";0,000121507529397887;1e-12;0,0017627861242474;0,00109656912709921;0,00109656912709921;0,00122019755434888;0,00294786733954319;-0,00376578270972143;0,00687127882682051;-0,00376578270972143;0,00687127882682051;100;1;0,9;TRUE;0,66;0,8;FALSE;FALSE;0,66;0,34;0
"h_humidity_preg_None";"e3_bw";0,000121507529397887;1e-12;0,0133188992080683;0,0138615873903668;0,0138615873903668;0,0138945355879679;0,00474586533164958;0,00519274581986571;0,0223492494156856;0,00519274581986571;0,0223492494156856;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pressure_preg_None";"e3_bw";0,000121507529397887;1e-12;-0,00096136480046331;-0,000714225910313708;-0,000714225910313708;-0,000955524857372592;0,00471624144338951;-0,0106770763028492;0,00847169632773493;-0,0106770763028492;0,00847169632773493;100;1;0,9;TRUE;0,57;0,8;FALSE;FALSE;0,43;0,57;0
"h_temperature_preg_None";"e3_bw";0,000121507529397887;1e-12;0,00702327608392185;0,00680775311830759;0,00680775311830759;0,00660132214259855;0,00350506184195626;0,000300729459052086;0,0135997921925615;0,000300729459052086;0,0135997921925615;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_ndvi100_preg_None";"e3_bw";0,000121507529397887;1e-12;0,00607216933387164;0,00560497492136308;0,00560497492136308;0,00561578256157155;0,00402237546269611;-0,00312797696591247;0,0133020499099218;-0,00312797696591247;0,0133020499099218;100;1;0,9;TRUE;0,91;0,8;TRUE;TRUE;0,91;0,09;0
"hs_dde_madj_Log2";"e3_bw";0,000121507529397887;1e-12;-0,005956356387836;-0,00564911508849651;-0,00564911508849651;-0,00572919944656227;0,00271602328556735;-0,0113747714090501;-0,000841347810106995;-0,0113747714090501;-0,000841347810106995;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,02;0,98;0
"hs_ddt_madj_Log2";"e3_bw";0,000121507529397887;1e-12;-0,00154598488330787;-0,00111183856157911;-0,00111183856157911;-0,000802734943514859;0,00264933598340635;-0,00580658524098356;0,00405185871825419;-0,00580658524098356;0,00405185871825419;100;1;0,9;TRUE;0,61;0,8;FALSE;FALSE;0,39;0,61;0
"hs_hcb_madj_Log2";"e3_bw";0,000121507529397887;1e-12;-0,00334288600696737;-0,00342486473403174;-0,00342486473403174;-0,00350301096310584;0,00383022239182138;-0,0104544572835988;0,00392635456682198;-0,0104544572835988;0,00392635456682198;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,19;0,81;0
"hs_pcb118_madj_Log2";"e3_bw";0,000121507529397887;1e-12;0,0102681882540988;0,0104244714714017;0,0104244714714017;0,0102473945883814;0,0046000545017211;0,00134383809183337;0,0194198361146292;0,00134383809183337;0,0194198361146292;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"hs_pcb138_madj_Log2";"e3_bw";0,000121507529397887;1e-12;-0,000871405827682602;-0,001143191679518;-0,001143191679518;-0,000952118938702521;0,00444744940565919;-0,0100568921316279;0,00662818158626828;-0,0100568921316279;0,00662818158626828;100;1;0,9;TRUE;0,58;0,8;FALSE;FALSE;0,42;0,58;0
"hs_pcb153_madj_Log2";"e3_bw";0,000121507529397887;1e-12;-0,00333987545661243;-0,00289663215041841;-0,00289663215041841;-0,00291115782107247;0,00453757804467945;-0,0127959703345049;0,0048048706942774;-0,0127959703345049;0,0048048706942774;100;1;0,9;TRUE;0,77;0,8;FALSE;FALSE;0,23;0,77;0
"hs_pcb170_madj_Log2";"e3_bw";0,000121507529397887;1e-12;0,00919645697992373;0,0100362482122944;0,0100362482122944;0,0103460718538245;0,00408102427853682;0,00147606100380808;0,0161721357231938;0,00147606100380808;0,0161721357231938;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"hs_pcb180_madj_Log2";"e3_bw";0,000121507529397887;1e-12;0,0152237602370765;0,0149192683709894;0,0149192683709894;0,0149640042992127;0,00358944925981349;0,00834328510877759;0,0205055257326639;0,00834328510877759;0,0205055257326639;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_sumPCBs5_madj_Log2";"e3_bw";0,000121507529397887;1e-12;0,0156544458511468;0,015573341676768;0,015573341676768;0,0157874513282376;0,00407191204420856;0,00650311309277472;0,021958639339984;0,00650311309277472;0,021958639339984;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_pfhxs_m_Log2";"e3_bw";0,000121507529397887;1e-12;0,00936849973781058;0,00868931157978935;0,00868931157978935;0,00863481177370603;0,0036673012773033;0,00123897712538631;0,0158649731607004;0,00123897712538631;0,0158649731607004;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"hs_pfna_m_Log2";"e3_bw";0,000121507529397887;1e-12;-0,00391263304005135;-0,00351958920249935;-0,00351958920249935;-0,00370808422846314;0,00374210031698604;-0,00995575800594222;0,00366721060544876;-0,00995575800594222;0,00366721060544876;100;1;0,9;TRUE;0,83;0,8;TRUE;TRUE;0,17;0,83;0
