"exposure";"outcome";"lambda";"selection_tol";"beta_original";"beta_boot_mean_all";"beta_boot_mean_selected";"beta_boot_median_selected";"beta_boot_sd_all";"beta_boot_q025_all";"beta_boot_q975_all";"beta_boot_q025_selected";"beta_boot_q975_selected";"n_selected";"sel_prob";"sel_prob_threshold";"passes_sel_prob";"sign_consistency";"sign_consistency_threshold";"passes_sign_consistency";"passes_stability_filter";"prop_positive";"prop_negative";"prop_zero"
"hs_no2_dy_hs_h_Log";"e3_bw";0,18953694118342;1e-12;-0,0130338990801603;0,0233594419828642;0,0240818989514064;0,00771039858075044;0,0414167139286281;-0,0250645149405717;0,123015552383269;-0,025506101331586;0,123640475871739;97;0,97;0,9;TRUE;0,391752577319588;0,8;FALSE;FALSE;0,59;0,38;0,03
"hs_no2_wk_hs_h_Log";"e3_bw";0,18953694118342;1e-12;0;-0,00902302745634767;-0,0125319825782607;-0,0085782318098447;0,0154570940747276;-0,0427988729408762;0,00898077888330899;-0,0517146802946175;0,0103299124476228;72;0,72;0,9;FALSE;NA;0,8;FALSE;FALSE;0,12;0,6;0,28
"hs_no2_yr_hs_h_Log";"e3_bw";0,18953694118342;1e-12;0,00269783444131397;0,00243460071695205;0,00250989764634232;0,00161444732547226;0,0217124340790913;-0,0409759159852634;0,0445709342163419;-0,0410022971419172;0,0451839974282195;97;0,97;0,9;TRUE;0,525773195876289;0,8;FALSE;FALSE;0,51;0,46;0,03
"hs_pm10_dy_hs_h_None";"e3_bw";0,18953694118342;1e-12;-0,0116761701633239;-0,00341638202287074;-0,00341638202287074;-0,00666701145308586;0,0251186267968152;-0,0425926213531775;0,0652454603440705;-0,0425926213531775;0,0652454603440705;100;1;0,9;TRUE;0,67;0,8;FALSE;FALSE;0,33;0,67;0
"hs_pm10_wk_hs_h_None";"e3_bw";0,18953694118342;1e-12;0,00660889304030011;-0,0040818720366408;-0,00412310306731394;-0,00160383508281195;0,0220427692007646;-0,0469336102069559;0,0347725695322778;-0,0469653690274673;0,0348403517206302;99;0,99;0,9;TRUE;0,454545454545455;0,8;FALSE;FALSE;0,45;0,54;0,01
"hs_pm10_yr_hs_h_None";"e3_bw";0,18953694118342;1e-12;0,00562422631922203;0,021068620893714;0,023672607745746;0,0200636788723116;0,0212524428095247;-0,00500081937230934;0,0717851488318915;-0,00563639588670796;0,0726194588472404;89;0,89;0,9;FALSE;0,921348314606742;0,8;TRUE;FALSE;0,82;0,07;0,11
"hs_pm25_dy_hs_h_None";"e3_bw";0,18953694118342;1e-12;-0,00393106707787525;-0,00384230234040988;-0,00392071667388763;-5,05941776340417e-05;0,0225631422995481;-0,0597070721495237;0,0273371588000698;-0,0599487358609162;0,0275475117566158;98;0,98;0,9;TRUE;0,510204081632653;0,8;FALSE;FALSE;0,48;0,5;0,02
"hs_pm25_wk_hs_h_None";"e3_bw";0,18953694118342;1e-12;0;-0,00170185936534864;-0,00223928863861664;-0,000611569245162516;0,0125174004323281;-0,0299262218221865;0,0197127462064383;-0,0336979028994733;0,0202760176364438;76;0,76;0,9;FALSE;NA;0,8;FALSE;FALSE;0,36;0,4;0,24
"hs_pm25_yr_hs_h_None";"e3_bw";0,18953694118342;1e-12;0,000630846749760691;-0,00504653602398617;-0,00504653602398617;-0,00795879115714387;0,0341644297648429;-0,0682095133923017;0,0674247955160675;-0,0682095133923017;0,0674247955160675;100;1;0,9;TRUE;0,37;0,8;FALSE;FALSE;0,37;0,63;0
"hs_pm25abs_dy_hs_h_Log";"e3_bw";0,18953694118342;1e-12;0,0239976818452399;0,0264174570563708;0,0266843000569402;0,0252909645416819;0,0164758370473806;0,000910689468607714;0,0568092864103667;0,00281984355055884;0,0568379571326909;99;0,99;0,9;TRUE;0,97979797979798;0,8;TRUE;TRUE;0,97;0,02;0,01
